date,campaign_id,campaign_name,ad_format,device,impressions,clicks,ctr,cpc,spend,conversions,cpa,revenue,roas
2026-01-05,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,6800,77,1.1324,13.79,1061.82,1,1061.82,7197.89,6.78
2026-01-05,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,4545,56,1.2321,29.8,1668.86,1,1668.86,7080.9,4.24
2026-01-05,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,5450,75,1.3761,20.19,1514.19,1,1514.19,7570.86,5.0
2026-01-05,lookalike_buyers,Look-alike: покупатели,text-image,desktop,6055,43,0.7102,16.06,690.38,1,690.38,6857.0,9.93
2026-01-05,lookalike_buyers,Look-alike: покупатели,text-image,mobile,9510,59,0.6204,14.84,875.49,0,,0.0,0.0
2026-01-05,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,5979,50,0.8363,19.16,957.93,1,957.93,7114.93,7.43
2026-01-05,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,7735,76,0.9825,15.87,1206.46,0,,0.0,0.0
2026-01-05,lookalike_buyers,Look-alike: покупатели,video,desktop,4304,44,1.0223,26.21,1153.19,0,,0.0,0.0
2026-01-05,lookalike_buyers,Look-alike: покупатели,video,mobile,10315,94,0.9113,22.54,2118.88,1,2118.88,5759.25,2.72
2026-01-05,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7953,32,0.4024,15.29,489.2,0,,0.0,0.0
2026-01-05,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,11160,61,0.5466,9.18,560.23,0,,0.0,0.0
2026-01-05,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,10555,60,0.5685,15.37,922.02,0,,0.0,0.0
2026-01-05,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,12650,69,0.5455,7.9,545.37,0,,0.0,0.0
2026-01-05,interests_electronics,Интересы: электроника и гаджеты,video,desktop,8289,59,0.7118,18.0,1061.96,0,,0.0,0.0
2026-01-05,interests_electronics,Интересы: электроника и гаджеты,video,mobile,14721,99,0.6725,11.22,1110.82,0,,0.0,0.0
2026-01-05,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,4645,23,0.4952,15.58,358.28,0,,0.0,0.0
2026-01-05,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,9456,61,0.6451,8.3,506.4,0,,0.0,0.0
2026-01-05,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,4483,35,0.7807,18.88,660.92,0,,0.0,0.0
2026-01-05,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,5827,35,0.6007,13.37,467.95,0,,0.0,0.0
2026-01-05,topics_reviews,Тематика: сайты обзоров техники,video,desktop,5129,33,0.6434,21.91,723.09,0,,0.0,0.0
2026-01-05,topics_reviews,Тематика: сайты обзоров техники,video,mobile,6681,47,0.7035,14.0,657.81,0,,0.0,0.0
2026-01-05,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,13992,49,0.3502,20.84,1021.3,0,,0.0,0.0
2026-01-05,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,16186,44,0.2718,24.0,1056.14,0,,0.0,0.0
2026-01-05,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,13145,46,0.3499,38.17,1755.81,0,,0.0,0.0
2026-01-05,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,16676,90,0.5397,21.03,1892.98,0,,0.0,0.0
2026-01-05,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,14468,58,0.4009,35.79,2076.06,0,,0.0,0.0
2026-01-05,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,17905,113,0.6311,25.99,2936.45,0,,0.0,0.0
2026-01-05,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3813,40,1.049,28.51,1140.42,1,1140.42,6108.83,5.36
2026-01-05,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,7290,74,1.0151,14.16,1047.8,1,1047.8,7953.49,7.59
2026-01-05,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,4743,42,0.8855,22.26,935.1,1,935.1,5388.2,5.76
2026-01-05,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,6079,61,1.0035,25.35,1546.63,1,1546.63,7605.89,4.92
2026-01-05,promo_seasonal,Промо: сезонные распродажи,video,desktop,3788,47,1.2408,31.49,1479.87,1,1479.87,7116.08,4.81
2026-01-05,promo_seasonal,Промо: сезонные распродажи,video,mobile,5110,84,1.6438,26.88,2257.77,2,1128.88,12800.95,5.67
2026-01-05,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,19843,32,0.1613,4.99,159.81,0,,0.0,0.0
2026-01-05,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,24310,57,0.2345,4.29,244.43,0,,0.0,0.0
2026-01-05,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,21267,55,0.2586,8.63,474.45,0,,0.0,0.0
2026-01-05,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,22877,84,0.3672,5.1,428.57,0,,0.0,0.0
2026-01-05,brand_awareness,Охват: узнаваемость бренда,video,desktop,21244,77,0.3625,8.49,653.63,0,,0.0,0.0
2026-01-05,brand_awareness,Охват: узнаваемость бренда,video,mobile,21004,73,0.3476,7.37,538.24,0,,0.0,0.0
2026-01-06,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1866,18,0.9646,43.08,775.47,1,775.47,6710.86,8.65
2026-01-06,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2993,36,1.2028,30.57,1100.36,1,1100.36,10269.89,9.33
2026-01-06,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2720,38,1.3971,38.22,1452.54,2,726.27,18866.44,12.99
2026-01-06,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,4099,53,1.293,35.35,1873.4,1,1873.4,9302.02,4.97
2026-01-06,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1998,34,1.7017,60.6,2060.43,2,1030.21,19136.16,9.29
2026-01-06,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3393,78,2.2989,25.77,2010.3,3,670.1,27200.71,13.53
2026-01-06,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3674,33,0.8982,24.4,805.09,0,,0.0,0.0
2026-01-06,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6645,50,0.7524,19.37,968.28,0,,0.0,0.0
2026-01-06,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,4279,46,1.075,29.06,1336.57,1,1336.57,7674.45,5.74
2026-01-06,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,6387,72,1.1273,22.23,1600.45,1,1600.45,6690.54,4.18
2026-01-06,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3635,57,1.5681,30.55,1741.25,1,1741.25,7771.46,4.46
2026-01-06,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,6610,118,1.7852,19.18,2262.97,1,2262.97,5419.15,2.39
2026-01-06,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4977,38,0.7635,18.06,686.11,1,686.11,4736.81,6.9
2026-01-06,lookalike_buyers,Look-alike: покупатели,text-image,mobile,9996,68,0.6803,12.02,817.68,0,,0.0,0.0
2026-01-06,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6355,59,0.9284,23.51,1386.96,1,1386.96,5331.72,3.84
2026-01-06,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,8527,71,0.8326,14.51,1030.48,0,,0.0,0.0
2026-01-06,lookalike_buyers,Look-alike: покупатели,video,desktop,5510,50,0.9074,21.88,1094.09,1,1094.09,6253.71,5.72
2026-01-06,lookalike_buyers,Look-alike: покупатели,video,mobile,10128,136,1.3428,15.96,2170.24,1,2170.24,6628.27,3.05
2026-01-06,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,9956,47,0.4721,14.63,687.63,0,,0.0,0.0
2026-01-06,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,11106,43,0.3872,6.75,290.05,0,,0.0,0.0
2026-01-06,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,7551,36,0.4768,13.43,483.6,0,,0.0,0.0
2026-01-06,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,11674,85,0.7281,12.09,1027.85,0,,0.0,0.0
2026-01-06,interests_electronics,Интересы: электроника и гаджеты,video,desktop,6699,51,0.7613,19.79,1009.16,0,,0.0,0.0
2026-01-06,interests_electronics,Интересы: электроника и гаджеты,video,mobile,15143,132,0.8717,12.27,1619.65,1,1619.65,4411.83,2.72
2026-01-06,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,4111,23,0.5595,11.74,270.11,0,,0.0,0.0
2026-01-06,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,6697,34,0.5077,10.89,370.18,0,,0.0,0.0
2026-01-06,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,5482,32,0.5837,18.61,595.49,0,,0.0,0.0
2026-01-06,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,6808,49,0.7197,11.76,576.43,0,,0.0,0.0
2026-01-06,topics_reviews,Тематика: сайты обзоров техники,video,desktop,5835,54,0.9254,16.55,893.63,1,893.63,5037.26,5.64
2026-01-06,topics_reviews,Тематика: сайты обзоров техники,video,mobile,6415,72,1.1224,15.56,1120.66,0,,0.0,0.0
2026-01-06,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,8688,27,0.3108,20.81,561.85,0,,0.0,0.0
2026-01-06,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,13368,40,0.2992,15.37,614.92,0,,0.0,0.0
2026-01-06,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,8752,43,0.4913,30.18,1297.68,0,,0.0,0.0
2026-01-06,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,18608,81,0.4353,27.61,2236.24,0,,0.0,0.0
2026-01-06,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,9903,43,0.4342,47.75,2053.3,0,,0.0,0.0
2026-01-06,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,19559,82,0.4192,25.69,2106.57,0,,0.0,0.0
2026-01-06,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,5373,44,0.8189,21.15,930.4,1,930.4,5118.77,5.5
2026-01-06,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,4961,50,1.0079,21.61,1080.49,0,,0.0,0.0
2026-01-06,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,4736,41,0.8657,20.81,853.04,1,853.04,5836.2,6.84
2026-01-06,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,6439,66,1.025,19.3,1273.5,1,1273.5,8497.25,6.67
2026-01-06,promo_seasonal,Промо: сезонные распродажи,video,desktop,3663,56,1.5288,42.09,2357.17,1,2357.17,8833.59,3.75
2026-01-06,promo_seasonal,Промо: сезонные распродажи,video,mobile,6352,77,1.2122,27.07,2084.47,2,1042.23,16005.23,7.68
2026-01-06,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,21155,42,0.1985,4.57,191.82,0,,0.0,0.0
2026-01-06,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,29736,70,0.2354,4.63,324.41,0,,0.0,0.0
2026-01-06,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,13601,43,0.3162,5.9,253.58,0,,0.0,0.0
2026-01-06,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,33552,108,0.3219,3.94,425.14,0,,0.0,0.0
2026-01-06,brand_awareness,Охват: узнаваемость бренда,video,desktop,21270,56,0.2633,9.0,503.88,0,,0.0,0.0
2026-01-06,brand_awareness,Охват: узнаваемость бренда,video,mobile,32484,147,0.4525,7.49,1101.0,0,,0.0,0.0
2026-01-07,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,2062,22,1.0669,41.91,921.96,1,921.96,8222.87,8.92
2026-01-07,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,4229,66,1.5607,19.11,1261.38,2,630.69,20102.12,15.94
2026-01-07,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2277,45,1.9763,46.27,2082.11,2,1041.06,14582.12,7.0
2026-01-07,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,3471,47,1.3541,24.54,1153.15,1,1153.15,10979.02,9.52
2026-01-07,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,2477,53,2.1397,39.45,2090.66,2,1045.33,20364.31,9.74
2026-01-07,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3835,78,2.0339,39.79,3103.97,2,1551.98,14339.01,4.62
2026-01-07,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,2800,24,0.8571,23.47,563.22,1,563.22,4700.58,8.35
2026-01-07,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,6335,63,0.9945,12.6,794.03,1,794.03,5176.31,6.52
2026-01-07,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3062,36,1.1757,20.49,737.59,0,,0.0,0.0
2026-01-07,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,5537,81,1.4629,20.79,1683.61,1,1683.61,6675.25,3.96
2026-01-07,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,4160,41,0.9856,23.68,970.94,1,970.94,5059.49,5.21
2026-01-07,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,7106,107,1.5058,22.6,2418.37,1,2418.37,5066.5,2.1
2026-01-07,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4788,35,0.731,14.04,491.4,0,,0.0,0.0
2026-01-07,lookalike_buyers,Look-alike: покупатели,text-image,mobile,9626,59,0.6129,10.81,637.84,0,,0.0,0.0
2026-01-07,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,5810,57,0.9811,26.77,1525.65,1,1525.65,7351.83,4.82
2026-01-07,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,10491,112,1.0676,14.19,1589.25,1,1589.25,5981.23,3.76
2026-01-07,lookalike_buyers,Look-alike: покупатели,video,desktop,4708,55,1.1682,24.48,1346.56,1,1346.56,4649.26,3.45
2026-01-07,lookalike_buyers,Look-alike: покупатели,video,mobile,9158,90,0.9827,13.99,1258.66,0,,0.0,0.0
2026-01-07,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7632,29,0.38,14.03,406.82,0,,0.0,0.0
2026-01-07,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,12327,48,0.3894,6.97,334.38,0,,0.0,0.0
2026-01-07,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,8141,39,0.4791,10.85,423.11,0,,0.0,0.0
2026-01-07,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,10765,70,0.6503,12.6,882.33,0,,0.0,0.0
2026-01-07,interests_electronics,Интересы: электроника и гаджеты,video,desktop,10865,70,0.6443,13.26,927.95,1,927.95,5542.92,5.97
2026-01-07,interests_electronics,Интересы: электроника и гаджеты,video,mobile,13345,120,0.8992,9.74,1168.34,1,1168.34,5501.96,4.71
2026-01-07,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,4489,24,0.5346,11.38,273.02,0,,0.0,0.0
2026-01-07,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,8292,48,0.5789,9.93,476.64,0,,0.0,0.0
